n_ann,minority,delta,rep,method,stat,pvalue,detected
80,0.5,2.0,26,apunim,-0.24022874027378882,6.793121844866427e-60,1
80,0.5,2.0,26,Krippendorff delta-alpha,0.008075813881710858,0.004975124378109453,1
80,0.5,2.0,26,aposteriori unimodality (2024),0.07329842931937172,0.009900990099009901,1
80,0.5,2.0,26,chi-squared (Akhtar et al. 2019),3550.2579215450205,0.0,1
80,0.5,2.0,26,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,27,apunim,-0.2454500270019278,1.3488105563813834e-71,1
80,0.5,2.0,27,Krippendorff delta-alpha,0.009179309903006194,0.004975124378109453,1
80,0.5,2.0,27,aposteriori unimodality (2024),0.06282722513089005,0.009900990099009901,1
80,0.5,2.0,27,chi-squared (Akhtar et al. 2019),3702.790291487643,0.0,1
80,0.5,2.0,27,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,28,apunim,-0.2415852023209892,9.4424429820151e-74,1
80,0.5,2.0,28,Krippendorff delta-alpha,0.007552801042128243,0.004975124378109453,1
80,0.5,2.0,28,aposteriori unimodality (2024),0.08854166666666667,0.009900990099009901,1
80,0.5,2.0,28,chi-squared (Akhtar et al. 2019),3555.0426213193978,0.0,1
80,0.5,2.0,28,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,29,apunim,-0.23421723943228728,1.0493336549610754e-71,1
80,0.5,2.0,29,Krippendorff delta-alpha,0.00578339361671526,0.004975124378109453,1
80,0.5,2.0,29,aposteriori unimodality (2024),0.08247422680412371,0.009900990099009901,1
80,0.5,2.0,29,chi-squared (Akhtar et al. 2019),3628.7308676534244,0.0,1
80,0.5,2.0,29,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,30,apunim,-0.2287783483545999,3.158292087531409e-64,1
80,0.5,2.0,30,Krippendorff delta-alpha,0.0082100579559507,0.004975124378109453,1
80,0.5,2.0,30,aposteriori unimodality (2024),0.08376963350785341,0.009900990099009901,1
80,0.5,2.0,30,chi-squared (Akhtar et al. 2019),3675.1879983663775,0.0,1
80,0.5,2.0,30,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,31,apunim,-0.23663900763259202,1.8717527893556875e-62,1
80,0.5,2.0,31,Krippendorff delta-alpha,0.00574875414345466,0.004975124378109453,1
80,0.5,2.0,31,aposteriori unimodality (2024),0.03664921465968586,0.009900990099009901,1
80,0.5,2.0,31,chi-squared (Akhtar et al. 2019),3623.216236799949,0.0,1
80,0.5,2.0,31,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,32,apunim,-0.2239561881821632,9.0848226848016e-69,1
80,0.5,2.0,32,Krippendorff delta-alpha,0.008789713146522438,0.004975124378109453,1
80,0.5,2.0,32,aposteriori unimodality (2024),0.05759162303664921,0.009900990099009901,1
80,0.5,2.0,32,chi-squared (Akhtar et al. 2019),3684.0169734123815,0.0,1
80,0.5,2.0,32,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,33,apunim,-0.22620398920944707,4.1452542254120125e-66,1
80,0.5,2.0,33,Krippendorff delta-alpha,0.008245550147451486,0.004975124378109453,1
80,0.5,2.0,33,aposteriori unimodality (2024),0.09278350515463918,0.009900990099009901,1
80,0.5,2.0,33,chi-squared (Akhtar et al. 2019),3589.0288545085314,0.0,1
80,0.5,2.0,33,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,34,apunim,-0.2311002455068699,3.641306182758925e-68,1
80,0.5,2.0,34,Krippendorff delta-alpha,0.008336309449209711,0.004975124378109453,1
80,0.5,2.0,34,aposteriori unimodality (2024),0.09137055837563451,0.009900990099009901,1
80,0.5,2.0,34,chi-squared (Akhtar et al. 2019),3569.1200139308844,0.0,1
80,0.5,2.0,34,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,35,apunim,-0.23908385438453486,5.980619260555636e-69,1
80,0.5,2.0,35,Krippendorff delta-alpha,0.0071047138281662425,0.004975124378109453,1
80,0.5,2.0,35,aposteriori unimodality (2024),0.061855670103092786,0.009900990099009901,1
80,0.5,2.0,35,chi-squared (Akhtar et al. 2019),3722.342859784083,0.0,1
80,0.5,2.0,35,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,36,apunim,-0.2104250221677619,1.7431552129519808e-60,1
80,0.5,2.0,36,Krippendorff delta-alpha,0.009091950901610468,0.004975124378109453,1
80,0.5,2.0,36,aposteriori unimodality (2024),0.041025641025641026,0.009900990099009901,1
80,0.5,2.0,36,chi-squared (Akhtar et al. 2019),3729.793370030004,0.0,1
80,0.5,2.0,36,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,37,apunim,-0.2482119701801075,3.849065537188594e-74,1
80,0.5,2.0,37,Krippendorff delta-alpha,0.006413916114793694,0.004975124378109453,1
80,0.5,2.0,37,aposteriori unimodality (2024),0.04639175257731959,0.009900990099009901,1
80,0.5,2.0,37,chi-squared (Akhtar et al. 2019),3506.7007336324355,0.0,1
80,0.5,2.0,37,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,38,apunim,-0.23789769549481432,4.3656528172432e-66,1
80,0.5,2.0,38,Krippendorff delta-alpha,0.007995797720734665,0.004975124378109453,1
80,0.5,2.0,38,aposteriori unimodality (2024),0.0625,0.009900990099009901,1
80,0.5,2.0,38,chi-squared (Akhtar et al. 2019),3656.6475966987064,0.0,1
80,0.5,2.0,38,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.0,39,apunim,-0.24569360315147457,3.084642075153141e-71,1
80,0.5,2.0,39,Krippendorff delta-alpha,0.007265352047903517,0.004975124378109453,1
80,0.5,2.0,39,aposteriori unimodality (2024),0.08376963350785341,0.009900990099009901,1
80,0.5,2.0,39,chi-squared (Akhtar et al. 2019),3721.499268238851,0.0,1
80,0.5,2.0,39,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,0,apunim,-0.3034508197014977,1.3104595515642585e-81,1
80,0.5,2.5,0,Krippendorff delta-alpha,0.008081012841521518,0.004975124378109453,1
80,0.5,2.5,0,aposteriori unimodality (2024),0.06060606060606061,0.009900990099009901,1
80,0.5,2.5,0,chi-squared (Akhtar et al. 2019),5150.799924208462,0.0,1
80,0.5,2.5,0,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,1,apunim,-0.3330583483920884,2.3072568721815357e-88,1
80,0.5,2.5,1,Krippendorff delta-alpha,0.009040392399958519,0.004975124378109453,1
80,0.5,2.5,1,aposteriori unimodality (2024),0.09045226130653267,0.009900990099009901,1
80,0.5,2.5,1,chi-squared (Akhtar et al. 2019),5231.123007927312,0.0,1
80,0.5,2.5,1,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,2,apunim,-0.30679312267623166,1.1701755804533171e-88,1
80,0.5,2.5,2,Krippendorff delta-alpha,0.008995121245813087,0.004975124378109453,1
80,0.5,2.5,2,aposteriori unimodality (2024),0.09045226130653267,0.009900990099009901,1
80,0.5,2.5,2,chi-squared (Akhtar et al. 2019),5043.904617674089,0.0,1
80,0.5,2.5,2,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,3,apunim,-0.2976300079316902,3.3408001141392667e-85,1
80,0.5,2.5,3,Krippendorff delta-alpha,0.010786377266454927,0.004975124378109453,1
80,0.5,2.5,3,aposteriori unimodality (2024),0.10050251256281408,0.009900990099009901,1
80,0.5,2.5,3,chi-squared (Akhtar et al. 2019),5101.133351790136,0.0,1
80,0.5,2.5,3,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,4,apunim,-0.2997113173983123,5.718233755721234e-85,1
80,0.5,2.5,4,Krippendorff delta-alpha,0.008702647558011367,0.004975124378109453,1
80,0.5,2.5,4,aposteriori unimodality (2024),0.07,0.009900990099009901,1
80,0.5,2.5,4,chi-squared (Akhtar et al. 2019),5063.851340397913,0.0,1
80,0.5,2.5,4,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,5,apunim,-0.30583912956112963,1.3881734208099998e-80,1
80,0.5,2.5,5,Krippendorff delta-alpha,0.009833548730048824,0.004975124378109453,1
80,0.5,2.5,5,aposteriori unimodality (2024),0.07653061224489796,0.009900990099009901,1
80,0.5,2.5,5,chi-squared (Akhtar et al. 2019),5116.351751921596,0.0,1
80,0.5,2.5,5,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,6,apunim,-0.291427594159445,2.230458461920747e-81,1
80,0.5,2.5,6,Krippendorff delta-alpha,0.012191775130677707,0.004975124378109453,1
80,0.5,2.5,6,aposteriori unimodality (2024),0.09090909090909091,0.009900990099009901,1
80,0.5,2.5,6,chi-squared (Akhtar et al. 2019),5108.536159256792,0.0,1
80,0.5,2.5,6,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,7,apunim,-0.3308527140792603,8.462651978560615e-93,1
80,0.5,2.5,7,Krippendorff delta-alpha,0.012949125382117121,0.004975124378109453,1
80,0.5,2.5,7,aposteriori unimodality (2024),0.10050251256281408,0.009900990099009901,1
80,0.5,2.5,7,chi-squared (Akhtar et al. 2019),5160.709462083739,0.0,1
80,0.5,2.5,7,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,8,apunim,-0.2937688791867125,8.025897603238898e-88,1
80,0.5,2.5,8,Krippendorff delta-alpha,0.014007303552070305,0.004975124378109453,1
80,0.5,2.5,8,aposteriori unimodality (2024),0.08080808080808081,0.009900990099009901,1
80,0.5,2.5,8,chi-squared (Akhtar et al. 2019),5172.223812654047,0.0,1
80,0.5,2.5,8,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,9,apunim,-0.29390461159246434,1.0248308080655084e-79,1
80,0.5,2.5,9,Krippendorff delta-alpha,0.011660758301986873,0.004975124378109453,1
80,0.5,2.5,9,aposteriori unimodality (2024),0.11282051282051282,0.009900990099009901,1
80,0.5,2.5,9,chi-squared (Akhtar et al. 2019),5195.716081399486,0.0,1
80,0.5,2.5,9,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,10,apunim,-0.31507013432816555,2.3548034085334292e-85,1
80,0.5,2.5,10,Krippendorff delta-alpha,0.010438146390194691,0.004975124378109453,1
80,0.5,2.5,10,aposteriori unimodality (2024),0.1116751269035533,0.009900990099009901,1
80,0.5,2.5,10,chi-squared (Akhtar et al. 2019),5115.958513163348,0.0,1
80,0.5,2.5,10,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,11,apunim,-0.3177647271312967,9.535656474924362e-94,1
80,0.5,2.5,11,Krippendorff delta-alpha,0.00956432979264582,0.004975124378109453,1
80,0.5,2.5,11,aposteriori unimodality (2024),0.08080808080808081,0.009900990099009901,1
80,0.5,2.5,11,chi-squared (Akhtar et al. 2019),5078.8462862005035,0.0,1
80,0.5,2.5,11,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,12,apunim,-0.32529260589517167,6.3384514141875954e-86,1
80,0.5,2.5,12,Krippendorff delta-alpha,0.010386571062874994,0.004975124378109453,1
80,0.5,2.5,12,aposteriori unimodality (2024),0.07537688442211055,0.009900990099009901,1
80,0.5,2.5,12,chi-squared (Akhtar et al. 2019),5316.314136059056,0.0,1
80,0.5,2.5,12,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,13,apunim,-0.2922156410301543,1.0460777483003733e-78,1
80,0.5,2.5,13,Krippendorff delta-alpha,0.009257326145106715,0.004975124378109453,1
80,0.5,2.5,13,aposteriori unimodality (2024),0.11734693877551021,0.009900990099009901,1
80,0.5,2.5,13,chi-squared (Akhtar et al. 2019),4997.438490849264,0.0,1
80,0.5,2.5,13,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,14,apunim,-0.3182236156438947,5.07573851448839e-89,1
80,0.5,2.5,14,Krippendorff delta-alpha,0.0117943225674072,0.004975124378109453,1
80,0.5,2.5,14,aposteriori unimodality (2024),0.1306532663316583,0.009900990099009901,1
80,0.5,2.5,14,chi-squared (Akhtar et al. 2019),5108.1055027210205,0.0,1
80,0.5,2.5,14,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,15,apunim,-0.3079080492359851,4.859164102916252e-87,1
80,0.5,2.5,15,Krippendorff delta-alpha,0.01055102722868223,0.004975124378109453,1
80,0.5,2.5,15,aposteriori unimodality (2024),0.105,0.009900990099009901,1
80,0.5,2.5,15,chi-squared (Akhtar et al. 2019),5058.4323034899435,0.0,1
80,0.5,2.5,15,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,16,apunim,-0.3157030713400836,1.129309193910942e-84,1
80,0.5,2.5,16,Krippendorff delta-alpha,0.00908794941221902,0.004975124378109453,1
80,0.5,2.5,16,aposteriori unimodality (2024),0.09090909090909091,0.009900990099009901,1
80,0.5,2.5,16,chi-squared (Akhtar et al. 2019),5047.457139799464,0.0,1
80,0.5,2.5,16,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,17,apunim,-0.3240970675000273,4.6966155086223126e-86,1
80,0.5,2.5,17,Krippendorff delta-alpha,0.007225686296636724,0.004975124378109453,1
80,0.5,2.5,17,aposteriori unimodality (2024),0.078125,0.009900990099009901,1
80,0.5,2.5,17,chi-squared (Akhtar et al. 2019),4998.875314745472,0.0,1
80,0.5,2.5,17,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,18,apunim,-0.32627854525446787,2.8957847153801075e-88,1
80,0.5,2.5,18,Krippendorff delta-alpha,0.008546485983115137,0.004975124378109453,1
80,0.5,2.5,18,aposteriori unimodality (2024),0.1116751269035533,0.009900990099009901,1
80,0.5,2.5,18,chi-squared (Akhtar et al. 2019),5202.096706151525,0.0,1
80,0.5,2.5,18,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,19,apunim,-0.2973100852551586,7.411583147645195e-76,1
80,0.5,2.5,19,Krippendorff delta-alpha,0.011701002220920853,0.004975124378109453,1
80,0.5,2.5,19,aposteriori unimodality (2024),0.05555555555555555,0.009900990099009901,1
80,0.5,2.5,19,chi-squared (Akhtar et al. 2019),5012.7413140950175,0.0,1
80,0.5,2.5,19,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,20,apunim,-0.2730524553061789,1.0202612016021485e-86,1
80,0.5,2.5,20,Krippendorff delta-alpha,0.009259222591045946,0.004975124378109453,1
80,0.5,2.5,20,aposteriori unimodality (2024),0.09693877551020408,0.009900990099009901,1
80,0.5,2.5,20,chi-squared (Akhtar et al. 2019),5172.982199387355,0.0,1
80,0.5,2.5,20,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,21,apunim,-0.3125526032978882,2.2044139043780293e-87,1
80,0.5,2.5,21,Krippendorff delta-alpha,0.011055198409923306,0.004975124378109453,1
80,0.5,2.5,21,aposteriori unimodality (2024),0.07,0.009900990099009901,1
80,0.5,2.5,21,chi-squared (Akhtar et al. 2019),5318.112696985883,0.0,1
80,0.5,2.5,21,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,22,apunim,-0.2997592057250436,4.973137823072564e-84,1
80,0.5,2.5,22,Krippendorff delta-alpha,0.013285643572447492,0.004975124378109453,1
80,0.5,2.5,22,aposteriori unimodality (2024),0.050761421319796954,0.009900990099009901,1
80,0.5,2.5,22,chi-squared (Akhtar et al. 2019),5132.882547549386,0.0,1
80,0.5,2.5,22,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,23,apunim,-0.32036758399423154,6.481461692268299e-82,1
80,0.5,2.5,23,Krippendorff delta-alpha,0.010676089776012754,0.004975124378109453,1
80,0.5,2.5,23,aposteriori unimodality (2024),0.05527638190954774,0.009900990099009901,1
80,0.5,2.5,23,chi-squared (Akhtar et al. 2019),5061.0600109903835,0.0,1
80,0.5,2.5,23,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,24,apunim,-0.3095944605964518,1.5960468225785564e-85,1
80,0.5,2.5,24,Krippendorff delta-alpha,0.010374943836458816,0.004975124378109453,1
80,0.5,2.5,24,aposteriori unimodality (2024),0.11224489795918367,0.009900990099009901,1
80,0.5,2.5,24,chi-squared (Akhtar et al. 2019),5196.517937107268,0.0,1
80,0.5,2.5,24,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,25,apunim,-0.3261802696864885,7.341035361389732e-82,1
80,0.5,2.5,25,Krippendorff delta-alpha,0.007945826755582142,0.004975124378109453,1
80,0.5,2.5,25,aposteriori unimodality (2024),0.045454545454545456,0.009900990099009901,1
80,0.5,2.5,25,chi-squared (Akhtar et al. 2019),5197.068686985195,0.0,1
80,0.5,2.5,25,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,26,apunim,-0.31098985374601584,2.1990750851481667e-85,1
80,0.5,2.5,26,Krippendorff delta-alpha,0.008864479114652324,0.004975124378109453,1
80,0.5,2.5,26,aposteriori unimodality (2024),0.09693877551020408,0.009900990099009901,1
80,0.5,2.5,26,chi-squared (Akhtar et al. 2019),5240.342522923567,0.0,1
80,0.5,2.5,26,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,27,apunim,-0.30939501980990514,1.3523009559101728e-79,1
80,0.5,2.5,27,Krippendorff delta-alpha,0.009158059389016981,0.004975124378109453,1
80,0.5,2.5,27,aposteriori unimodality (2024),0.061224489795918366,0.009900990099009901,1
80,0.5,2.5,27,chi-squared (Akhtar et al. 2019),5035.255013124118,0.0,1
80,0.5,2.5,27,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,28,apunim,-0.30474825748893997,1.1688152104374545e-87,1
80,0.5,2.5,28,Krippendorff delta-alpha,0.012029036569384033,0.004975124378109453,1
80,0.5,2.5,28,aposteriori unimodality (2024),0.10606060606060606,0.009900990099009901,1
80,0.5,2.5,28,chi-squared (Akhtar et al. 2019),5080.1024487009345,0.0,1
80,0.5,2.5,28,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,29,apunim,-0.3057489638436296,1.3118577867743683e-79,1
80,0.5,2.5,29,Krippendorff delta-alpha,0.011426708876403235,0.004975124378109453,1
80,0.5,2.5,29,aposteriori unimodality (2024),0.09090909090909091,0.009900990099009901,1
80,0.5,2.5,29,chi-squared (Akhtar et al. 2019),5051.181422579451,0.0,1
80,0.5,2.5,29,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,30,apunim,-0.32608335015308826,1.4720175211824294e-90,1
80,0.5,2.5,30,Krippendorff delta-alpha,0.007791837135316448,0.004975124378109453,1
80,0.5,2.5,30,aposteriori unimodality (2024),0.1116751269035533,0.009900990099009901,1
80,0.5,2.5,30,chi-squared (Akhtar et al. 2019),5033.127964493159,0.0,1
80,0.5,2.5,30,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,31,apunim,-0.31071060339442136,2.7639126714796407e-87,1
80,0.5,2.5,31,Krippendorff delta-alpha,0.009037918474921691,0.004975124378109453,1
80,0.5,2.5,31,aposteriori unimodality (2024),0.07692307692307693,0.009900990099009901,1
80,0.5,2.5,31,chi-squared (Akhtar et al. 2019),5195.957519369674,0.0,1
80,0.5,2.5,31,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,32,apunim,-0.3167054565470088,2.3925684613266553e-86,1
80,0.5,2.5,32,Krippendorff delta-alpha,0.01167134183799945,0.004975124378109453,1
80,0.5,2.5,32,aposteriori unimodality (2024),0.07106598984771574,0.009900990099009901,1
80,0.5,2.5,32,chi-squared (Akhtar et al. 2019),5128.500963495748,0.0,1
80,0.5,2.5,32,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,33,apunim,-0.29938093200579413,1.379799773938529e-78,1
80,0.5,2.5,33,Krippendorff delta-alpha,0.013085175991384757,0.004975124378109453,1
80,0.5,2.5,33,aposteriori unimodality (2024),0.07692307692307693,0.009900990099009901,1
80,0.5,2.5,33,chi-squared (Akhtar et al. 2019),5366.639587277174,0.0,1
80,0.5,2.5,33,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,34,apunim,-0.3070524418792725,6.822980572688575e-78,1
80,0.5,2.5,34,Krippendorff delta-alpha,0.012172614586157315,0.004975124378109453,1
80,0.5,2.5,34,aposteriori unimodality (2024),0.07179487179487179,0.009900990099009901,1
80,0.5,2.5,34,chi-squared (Akhtar et al. 2019),5179.983039902906,0.0,1
80,0.5,2.5,34,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,35,apunim,-0.2934822593221486,2.3231109316655577e-78,1
80,0.5,2.5,35,Krippendorff delta-alpha,0.007025112952721346,0.004975124378109453,1
80,0.5,2.5,35,aposteriori unimodality (2024),0.09137055837563451,0.009900990099009901,1
80,0.5,2.5,35,chi-squared (Akhtar et al. 2019),5137.804882043339,0.0,1
80,0.5,2.5,35,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,36,apunim,-0.30437446729093715,6.904045865517476e-86,1
80,0.5,2.5,36,Krippendorff delta-alpha,0.010175398205721942,0.004975124378109453,1
80,0.5,2.5,36,aposteriori unimodality (2024),0.11557788944723618,0.009900990099009901,1
80,0.5,2.5,36,chi-squared (Akhtar et al. 2019),5158.698868702378,0.0,1
80,0.5,2.5,36,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,37,apunim,-0.3454522053286317,4.792482231874996e-84,1
80,0.5,2.5,37,Krippendorff delta-alpha,0.009644267443081278,0.004975124378109453,1
80,0.5,2.5,37,aposteriori unimodality (2024),0.12690355329949238,0.009900990099009901,1
80,0.5,2.5,37,chi-squared (Akhtar et al. 2019),5144.981182999967,0.0,1
80,0.5,2.5,37,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,38,apunim,-0.3143212683722806,1.528967033933401e-88,1
80,0.5,2.5,38,Krippendorff delta-alpha,0.012469032894200816,0.004975124378109453,1
80,0.5,2.5,38,aposteriori unimodality (2024),0.09743589743589744,0.009900990099009901,1
80,0.5,2.5,38,chi-squared (Akhtar et al. 2019),5096.502773476332,0.0,1
80,0.5,2.5,38,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,2.5,39,apunim,-0.3153268640282517,3.5887942491090194e-86,1
80,0.5,2.5,39,Krippendorff delta-alpha,0.01098398856453714,0.004975124378109453,1
80,0.5,2.5,39,aposteriori unimodality (2024),0.09278350515463918,0.009900990099009901,1
80,0.5,2.5,39,chi-squared (Akhtar et al. 2019),5096.938826616408,0.0,1
80,0.5,2.5,39,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,0,apunim,-0.3754467034929666,9.24427369592359e-103,1
80,0.5,3.0,0,Krippendorff delta-alpha,0.015144404781364362,0.004975124378109453,1
80,0.5,3.0,0,aposteriori unimodality (2024),0.09547738693467336,0.009900990099009901,1
80,0.5,3.0,0,chi-squared (Akhtar et al. 2019),6671.029159746212,0.0,1
80,0.5,3.0,0,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,1,apunim,-0.38853374601524227,1.2434021523322181e-95,1
80,0.5,3.0,1,Krippendorff delta-alpha,0.014990182381492967,0.004975124378109453,1
80,0.5,3.0,1,aposteriori unimodality (2024),0.08,0.009900990099009901,1
80,0.5,3.0,1,chi-squared (Akhtar et al. 2019),6705.385041746709,0.0,1
80,0.5,3.0,1,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,2,apunim,-0.41041747815465146,1.4246518082048653e-104,1
80,0.5,3.0,2,Krippendorff delta-alpha,0.012520012356074695,0.004975124378109453,1
80,0.5,3.0,2,aposteriori unimodality (2024),0.075,0.009900990099009901,1
80,0.5,3.0,2,chi-squared (Akhtar et al. 2019),6791.184895357481,0.0,1
80,0.5,3.0,2,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,3,apunim,-0.39942740207703914,3.062981605430318e-105,1
80,0.5,3.0,3,Krippendorff delta-alpha,0.012628614050301135,0.004975124378109453,1
80,0.5,3.0,3,aposteriori unimodality (2024),0.09547738693467336,0.009900990099009901,1
80,0.5,3.0,3,chi-squared (Akhtar et al. 2019),6924.845501096925,0.0,1
80,0.5,3.0,3,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,4,apunim,-0.38443038099040644,1.772478712286948e-100,1
80,0.5,3.0,4,Krippendorff delta-alpha,0.011292023881335156,0.004975124378109453,1
80,0.5,3.0,4,aposteriori unimodality (2024),0.12,0.009900990099009901,1
80,0.5,3.0,4,chi-squared (Akhtar et al. 2019),6720.018999624299,0.0,1
80,0.5,3.0,4,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,5,apunim,-0.38757196690686535,1.3593196942030413e-98,1
80,0.5,3.0,5,Krippendorff delta-alpha,0.0147668612320776,0.004975124378109453,1
80,0.5,3.0,5,aposteriori unimodality (2024),0.09547738693467336,0.009900990099009901,1
80,0.5,3.0,5,chi-squared (Akhtar et al. 2019),6813.240262009731,0.0,1
80,0.5,3.0,5,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,6,apunim,-0.35803768617987625,5.629037179697745e-99,1
80,0.5,3.0,6,Krippendorff delta-alpha,0.014746998968904967,0.004975124378109453,1
80,0.5,3.0,6,aposteriori unimodality (2024),0.10050251256281408,0.009900990099009901,1
80,0.5,3.0,6,chi-squared (Akhtar et al. 2019),6667.631975231773,0.0,1
80,0.5,3.0,6,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,7,apunim,-0.412630764586015,4.738749209622363e-106,1
80,0.5,3.0,7,Krippendorff delta-alpha,0.01047689028258214,0.004975124378109453,1
80,0.5,3.0,7,aposteriori unimodality (2024),0.09045226130653267,0.009900990099009901,1
80,0.5,3.0,7,chi-squared (Akhtar et al. 2019),6753.068090301027,0.0,1
80,0.5,3.0,7,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,8,apunim,-0.382410921599885,8.524161903048184e-103,1
80,0.5,3.0,8,Krippendorff delta-alpha,0.012388684288794416,0.004975124378109453,1
80,0.5,3.0,8,aposteriori unimodality (2024),0.09547738693467336,0.009900990099009901,1
80,0.5,3.0,8,chi-squared (Akhtar et al. 2019),6693.515863758957,0.0,1
80,0.5,3.0,8,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,9,apunim,-0.4088899330799071,1.994438989712592e-102,1
80,0.5,3.0,9,Krippendorff delta-alpha,0.009345896201529758,0.004975124378109453,1
80,0.5,3.0,9,aposteriori unimodality (2024),0.105,0.009900990099009901,1
80,0.5,3.0,9,chi-squared (Akhtar et al. 2019),6690.813645450511,0.0,1
80,0.5,3.0,9,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
80,0.5,3.0,10,apunim,-0.4012637880806539,1.7506936425779271e-103,1
