,SDB Feature,Value,apunim,pvalue,support,Model,Prompt
347,Is Transgender,Prefer not to say,-0.024435914240239692,0.6326851239498705,654,olmo32b,stereotype
348,Is Transgender,Yes,0.017819979188345117,0.6326851239498705,577,olmo32b,stereotype
349,Political Affiliation,Conservative,0.01946246524559799,0.9966218204224349,144,olmo32b,stereotype
350,Political Affiliation,Independent,-0.018297267942183983,0.9966218204224349,177,olmo32b,stereotype
351,Political Affiliation,Liberal,0.009059438756720852,0.9966218204224349,187,olmo32b,stereotype
352,Political Affiliation,Other,-0.005489696873259478,0.9966218204224349,166,olmo32b,stereotype
353,Political Affiliation,Prefer not to say,0.023265833692374036,0.9966218204224349,148,olmo32b,stereotype
354,Religion Important,1) No,0.00891600187705295,0.978711401480853,152,olmo32b,stereotype
355,Religion Important,2) Not very,0.006599560029331383,0.978711401480853,176,olmo32b,stereotype
356,Religion Important,3) Somewhat,0.028311965811965996,0.978711401480853,150,olmo32b,stereotype
357,Religion Important,4) Very,0.022542412270509127,0.978711401480853,179,olmo32b,stereotype
358,Religion Important,Prefer not to say,-0.008829639889196538,0.978711401480853,151,olmo32b,stereotype
359,Seen Toxicity,False,0.002195333639658978,0.896939946132227,1437,olmo32b,stereotype
360,Seen Toxicity,True,0.029137979485738402,0.39347560844026247,1457,olmo32b,stereotype
361,Sexual Orientation,Bisexual,0.020408163265306138,0.9124554847900503,178,olmo32b,stereotype
362,Sexual Orientation,Heterosexual,0.015882100443554314,0.9124554847900503,177,olmo32b,stereotype
363,Sexual Orientation,Homosexual,0.0,0.9124554847900503,140,olmo32b,stereotype
364,Sexual Orientation,Other,-0.022908284752442398,0.9124554847900503,157,olmo32b,stereotype
365,Sexual Orientation,Prefer not to say,0.011051022807429981,0.9124554847900503,181,olmo32b,stereotype
366,Technology Impact,1) Very negative,-0.01332017760236781,0.9835653101864597,160,olmo32b,stereotype
367,Technology Impact,2) Somewhat negative,-0.02564747296957521,0.9835653101864597,188,olmo32b,stereotype
368,Technology Impact,3) Neutral,0.002290950744559204,0.9835653101864597,141,olmo32b,stereotype
369,Technology Impact,4) Somewhat positive,-0.008994003997335133,0.9835653101864597,168,olmo32b,stereotype
370,Technology Impact,5) Very positive,0.06456439175969643,0.9835653101864597,128,olmo32b,stereotype
371,Toxicity Problem,1) Never,-0.00448571653419379,0.9883697170903184,168,olmo32b,stereotype
372,Toxicity Problem,2) Rarely,0.008786202408070393,0.9883697170903184,154,olmo32b,stereotype
373,Toxicity Problem,3) Occasionally,0.019410171531748108,0.9883697170903184,173,olmo32b,stereotype
374,Toxicity Problem,4) Frequently,-0.034529759200363594,0.9883697170903184,172,olmo32b,stereotype
375,Toxicity Problem,5) Very Frequently,-0.02211523995787563,0.9883697170903184,175,olmo32b,stereotype
376,Age,2) 25 - 34,2.664535259100376e-16,0.951041324616632,15,qwen32b,stereotype
377,Age,4) 45 - 54,0.0,,3,qwen32b,stereotype
378,Age,5) 55 - 64,0.0,,3,qwen32b,stereotype
379,Age,Prefer not to say,0.0,,9,qwen32b,stereotype
380,Education,4) Associate degree,9.992007221626408e-17,0.9294654384141396,10,qwen32b,stereotype
381,Education,5) Bachelor's degree,0.0,,6,qwen32b,stereotype
382,Education,7) Professional degree,0.0,,3,qwen32b,stereotype
383,Education,Other,0.0,,9,qwen32b,stereotype
384,Ethnicity,Asian,-0.08256880733944962,0.7501038886919443,6,qwen32b,stereotype
385,Ethnicity,Black,0.0,,12,qwen32b,stereotype
386,Ethnicity,Hispanic,0.0,,3,qwen32b,stereotype
387,Ethnicity,Multiracial,0.0,,6,qwen32b,stereotype
388,Ethnicity,Other,0.0,,6,qwen32b,stereotype
389,Ethnicity,Unknown,-0.030538051381483116,0.7501038886919443,20,qwen32b,stereotype
390,Ethnicity,White,0.0,,6,qwen32b,stereotype
391,Gender,Female,-0.046483909415971275,0.8755794659378363,40,qwen32b,stereotype
392,Gender,Male,-0.08379888268156414,0.6701376964203135,41,qwen32b,stereotype
393,Gender,Nonbinary,0.08377270064440538,0.6701376964203135,54,qwen32b,stereotype
394,Gender,Unknown,-0.02566539923954362,0.6701376964203135,41,qwen32b,stereotype
395,Has Been Targeted,False,0.001703050007741241,0.9276888170758646,222,qwen32b,stereotype
396,Has Been Targeted,True,0.036202253914431236,0.9276888170758646,223,qwen32b,stereotype
397,Is Parent,No,0.0235316625215231,0.7551452418060136,65,qwen32b,stereotype
398,Is Parent,Prefer not to say,-0.04685770507932586,0.7551452418060136,106,qwen32b,stereotype
399,Is Parent,Yes,0.07290589451913145,0.7551452418060136,86,qwen32b,stereotype
400,Is Transgender,No,0.02959309494451316,0.5080210950720647,72,qwen32b,stereotype
401,Is Transgender,Prefer not to say,-0.046545895813469504,0.5080210950720647,120,qwen32b,stereotype
402,Is Transgender,Yes,0.028722754125076386,0.5080210950720647,96,qwen32b,stereotype
403,Political Affiliation,Conservative,1.0597583416876496e-16,0.9652200833739091,22,qwen32b,stereotype
404,Political Affiliation,Independent,2.3790493384824787e-16,0.9652200833739091,18,qwen32b,stereotype
405,Political Affiliation,Liberal,0.0,,21,qwen32b,stereotype
406,Political Affiliation,Other,1.0408340855860843e-16,0.9652200833739091,16,qwen32b,stereotype
407,Political Affiliation,Prefer not to say,0.0,,9,qwen32b,stereotype
408,Religion Important,1) No,0.07411385606874345,0.9531631078979927,17,qwen32b,stereotype
409,Religion Important,2) Not very,0.0,0.9531631078979927,16,qwen32b,stereotype
410,Religion Important,3) Somewhat,0.0,0.9531631078979927,17,qwen32b,stereotype
411,Religion Important,4) Very,-0.03793293018141814,0.9531631078979927,39,qwen32b,stereotype
412,Religion Important,Prefer not to say,0.0,0.9531631078979927,23,qwen32b,stereotype
413,Seen Toxicity,False,-0.05541938183774742,0.784683068220015,187,qwen32b,stereotype
414,Seen Toxicity,True,0.01307018004304231,0.784683068220015,222,qwen32b,stereotype
415,Sexual Orientation,Bisexual,0.04712041884816758,0.9048188275316772,19,qwen32b,stereotype
416,Sexual Orientation,Heterosexual,-0.05660377358490546,0.9048188275316772,33,qwen32b,stereotype
417,Sexual Orientation,Homosexual,0.0,,15,qwen32b,stereotype
418,Sexual Orientation,Other,0.0,0.9048188275316772,23,qwen32b,stereotype
419,Sexual Orientation,Prefer not to say,0.08532934131736535,0.6981891289877347,26,qwen32b,stereotype
420,Technology Impact,1) Very negative,0.0,,24,qwen32b,stereotype
421,Technology Impact,2) Somewhat negative,0.0,0.9349604954876599,40,qwen32b,stereotype
422,Technology Impact,3) Neutral,-0.017199017199017157,0.695131391330149,12,qwen32b,stereotype
423,Technology Impact,4) Somewhat positive,0.08108108108108131,0.2592661901236254,29,qwen32b,stereotype
424,Technology Impact,5) Very positive,0.194921583271098,0.2592661901236254,13,qwen32b,stereotype
425,Toxicity Problem,1) Never,2.141144404634231e-16,0.9904105745435878,28,qwen32b,stereotype
426,Toxicity Problem,2) Rarely,-0.04306220095693784,0.9904105745435878,12,qwen32b,stereotype
427,Toxicity Problem,3) Occasionally,0.0,,15,qwen32b,stereotype
428,Toxicity Problem,4) Frequently,1.0597583416876496e-16,0.9904105745435878,22,qwen32b,stereotype
429,Toxicity Problem,5) Very Frequently,-0.01819231879872946,0.9904105745435878,42,qwen32b,stereotype
430,Age,1) 18 - 24,2.316987181826413e-16,0.972385245495891,26,qwen7b,stereotype
431,Age,2) 25 - 34,2.1316282072803012e-16,0.972385245495891,25,qwen7b,stereotype
432,Age,3) 35 - 44,2.141144404634231e-16,0.972385245495891,28,qwen7b,stereotype
433,Age,4) 45 - 54,0.0,0.972385245495891,30,qwen7b,stereotype
434,Age,5) 55 - 64,0.0,,18,qwen7b,stereotype
435,Age,6) 65 or older,0.03092783505154651,0.972385245495891,38,qwen7b,stereotype
436,Age,Prefer not to say,-0.02834008097165982,0.972385245495891,40,qwen7b,stereotype
437,Age,Under 18,2.5267144698365633e-16,0.972385245495891,35,qwen7b,stereotype
438,Education,1) No high school,0.0,,12,qwen7b,stereotype
439,Education,2) High School graduate,1.0408340855860843e-16,0.9531631078979915,16,qwen7b,stereotype
440,Education,"3) College, no degree",0.0,,9,qwen7b,stereotype
441,Education,4) Associate degree,0.0,0.9531631078979915,25,qwen7b,stereotype
442,Education,5) Bachelor's degree,0.0,,7,qwen7b,stereotype
443,Education,6) Master's degree,0.0,,9,qwen7b,stereotype
444,Education,7) Professional degree,0.0,,15,qwen7b,stereotype
445,Education,8) Doctoral degree,2.5905203907920326e-16,0.9531631078979915,21,qwen7b,stereotype
446,Education,Other,9.992007221626408e-17,0.9531631078979915,10,qwen7b,stereotype
447,Education,Prefer not to say,0.0,0.9531631078979915,22,qwen7b,stereotype
448,Ethnicity,Asian,-0.023269175524274505,0.9738211353555811,41,qwen7b,stereotype
449,Ethnicity,Black,1.0408340855860845e-16,0.9738211353555811,48,qwen7b,stereotype
450,Ethnicity,Hispanic,0.0,0.9738211353555811,46,qwen7b,stereotype
451,Ethnicity,Multiracial,2.1777451636878077e-16,0.9738211353555811,56,qwen7b,stereotype
452,Ethnicity,Other,2.3980817331903383e-16,0.9738211353555811,58,qwen7b,stereotype
453,Ethnicity,Unknown,-0.03225806451612892,0.9738211353555811,31,qwen7b,stereotype
454,Ethnicity,White,0.0,0.9738211353555811,38,qwen7b,stereotype
455,Gender,Female,0.010901883052527645,0.9102665667094721,202,qwen7b,stereotype
456,Gender,Male,0.029321930360415475,0.9102665667094721,210,qwen7b,stereotype
457,Gender,Nonbinary,-0.02388007669513674,0.9102665667094721,191,qwen7b,stereotype
458,Gender,Unknown,0.003149422605855713,0.9102665667094721,187,qwen7b,stereotype
459,Has Been Targeted,False,-0.00546946216955318,0.8704834158200448,1034,qwen7b,stereotype
460,Has Been Targeted,True,-0.015432934423566129,0.8704834158200448,1067,qwen7b,stereotype
461,Is Parent,No,0.0182954038375725,0.695363739187634,376,qwen7b,stereotype
462,Is Parent,Prefer not to say,-0.01843901535040299,0.695363739187634,386,qwen7b,stereotype
463,Is Parent,Yes,-0.02786614073037264,0.695363739187634,443,qwen7b,stereotype
464,Is Transgender,No,-0.00781719783523753,0.9375078348122197,440,qwen7b,stereotype
465,Is Transgender,Prefer not to say,0.0015102138144823015,0.9375078348122197,407,qwen7b,stereotype
466,Is Transgender,Yes,0.003013003488740918,0.9375078348122197,449,qwen7b,stereotype
467,Political Affiliation,Conservative,-0.018269634607307923,0.972797181531892,122,qwen7b,stereotype
468,Political Affiliation,Independent,0.0035419126328218057,0.972797181531892,87,qwen7b,stereotype
469,Political Affiliation,Liberal,0.023171832681312142,0.972797181531892,125,qwen7b,stereotype
470,Political Affiliation,Other,-0.005515627611566075,0.972797181531892,137,qwen7b,stereotype
471,Political Affiliation,Prefer not to say,0.01720371381758617,0.972797181531892,83,qwen7b,stereotype
472,Religion Important,1) No,-0.013197003923433618,0.9876926666874892,92,qwen7b,stereotype
473,Religion Important,2) Not very,-0.005266237565827919,0.9876926666874892,104,qwen7b,stereotype
474,Religion Important,3) Somewhat,-0.0034060804844204136,0.9876926666874892,83,qwen7b,stereotype
475,Religion Important,4) Very,-0.021016705586491866,0.9876926666874892,119,qwen7b,stereotype
476,Religion Important,Prefer not to say,0.006777330321186514,0.9876926666874892,104,qwen7b,stereotype
477,Seen Toxicity,False,-0.011820743659442703,0.7188314395104586,1003,qwen7b,stereotype
478,Seen Toxicity,True,0.011818370308936652,0.7188314395104586,1005,qwen7b,stereotype
479,Sexual Orientation,Bisexual,0.0034735623311464136,0.9836949686704646,123,qwen7b,stereotype
480,Sexual Orientation,Heterosexual,-0.004088478876192302,0.9836949686704646,116,qwen7b,stereotype
481,Sexual Orientation,Homosexual,-0.017570375968260218,0.9836949686704646,112,qwen7b,stereotype
482,Sexual Orientation,Other,-0.003915641959194915,0.9836949686704646,161,qwen7b,stereotype
483,Sexual Orientation,Prefer not to say,-0.018369132082806956,0.9836949686704646,116,qwen7b,stereotype
484,Technology Impact,1) Very negative,0.0,0.9582368956763407,91,qwen7b,stereotype
485,Technology Impact,2) Somewhat negative,0.0,0.9582368956763407,125,qwen7b,stereotype
486,Technology Impact,3) Neutral,-0.001931745009658641,0.9582368956763407,87,qwen7b,stereotype
487,Technology Impact,4) Somewhat positive,0.010627214002917187,0.9582368956763407,121,qwen7b,stereotype
488,Technology Impact,5) Very positive,0.011401250459727915,0.9582368956763407,84,qwen7b,stereotype
489,Toxicity Problem,1) Never,0.01781170483460552,0.9786949374809715,127,qwen7b,stereotype
490,Toxicity Problem,2) Rarely,-0.004227336777830039,0.9786949374809715,116,qwen7b,stereotype
491,Toxicity Problem,3) Occasionally,-0.018695935261835946,0.9786949374809715,128,qwen7b,stereotype
492,Toxicity Problem,4) Frequently,-0.013095464034921102,0.9786949374809715,117,qwen7b,stereotype
493,Toxicity Problem,5) Very Frequently,0.01043564684445918,0.9786949374809715,133,qwen7b,stereotype
494,Age,1) 18 - 24,1.0248212535001446e-16,0.9520215064592421,13,llama70b,persona
495,Age,2) 25 - 34,0.0,0.9520215064592421,20,llama70b,persona
496,Age,3) 35 - 44,0.0,,3,llama70b,persona
497,Age,4) 45 - 54,0.0,,3,llama70b,persona
498,Age,6) 65 or older,0.0,0.9520215064592421,11,llama70b,persona
499,Age,Prefer not to say,0.0,,3,llama70b,persona
500,Age,Under 18,0.0,,6,llama70b,persona
501,Education,1) No high school,0.0,,3,llama70b,persona
502,Education,"3) College, no degree",,,3,llama70b,persona
503,Education,4) Associate degree,0.0,,9,llama70b,persona
504,Education,5) Bachelor's degree,0.0,,9,llama70b,persona
505,Education,6) Master's degree,0.0,,3,llama70b,persona
506,Education,7) Professional degree,0.0,,3,llama70b,persona
507,Education,8) Doctoral degree,,,3,llama70b,persona
508,Education,Other,1.6653345369377353e-16,,4,llama70b,persona
509,Education,Prefer not to say,1.9032394707859828e-16,0.9096655293982665,7,llama70b,persona
510,Ethnicity,Asian,9.992007221626408e-17,0.9397962505583531,10,llama70b,persona
511,Ethnicity,Black,0.0,,6,llama70b,persona
512,Ethnicity,Hispanic,0.0,,3,llama70b,persona
513,Ethnicity,Multiracial,9.748299728416009e-17,0.9397962505583531,23,llama70b,persona
514,Ethnicity,Other,0.0,,12,llama70b,persona
515,Ethnicity,Unknown,0.0,0.9397962505583531,13,llama70b,persona
516,Gender,Female,-0.0346702923181508,0.9267568103289875,76,llama70b,persona
517,Gender,Male,0.05191720393620624,0.9267568103289875,43,llama70b,persona
518,Gender,Nonbinary,0.044162957891133205,0.9267568103289875,56,llama70b,persona
519,Gender,Unknown,-0.011006540118041027,0.9622166643927749,68,llama70b,persona
520,Has Been Targeted,False,-0.023648317142576782,0.5453331248640776,311,llama70b,persona
521,Has Been Targeted,True,0.04275481271452015,0.5453331248640776,317,llama70b,persona
522,Is Parent,No,-0.057008581937066004,0.8526539854144541,117,llama70b,persona
523,Is Parent,Prefer not to say,0.030987547060527223,0.8526539854144541,118,llama70b,persona
524,Is Parent,Yes,0.00890207715133555,0.8526539854144541,111,llama70b,persona
525,Is Transgender,No,0.030335529339666264,0.8778440031143528,143,llama70b,persona
526,Is Transgender,Prefer not to say,-0.04664938911514243,0.8778440031143528,112,llama70b,persona
527,Is Transgender,Yes,-0.015557704139931343,0.8778440031143528,120,llama70b,persona
528,Political Affiliation,Conservative,0.03412616339193374,0.9531631078979925,45,llama70b,persona
529,Political Affiliation,Independent,0.04712041884816778,0.9531631078979925,44,llama70b,persona
530,Political Affiliation,Liberal,-0.07550077041602465,0.9531631078979925,39,llama70b,persona
531,Political Affiliation,Other,0.0,0.9531631078979925,16,llama70b,persona
532,Political Affiliation,Prefer not to say,0.0,0.9531631078979925,41,llama70b,persona
533,Religion Important,1) No,-0.013563501849568378,0.9612439398846687,48,llama70b,persona
534,Religion Important,2) Not very,0.0,0.9612439398846687,28,llama70b,persona
535,Religion Important,3) Somewhat,1.0248212535001446e-16,0.9612439398846687,27,llama70b,persona
536,Religion Important,4) Very,-0.04806129556535877,0.9612439398846687,41,llama70b,persona
537,Religion Important,Prefer not to say,0.13636363636363638,0.9612439398846687,9,llama70b,persona
538,Seen Toxicity,False,0.02142796646057423,0.9836871578745883,374,llama70b,persona
539,Seen Toxicity,True,-0.00192955241950732,0.9836871578745883,298,llama70b,persona
540,Sexual Orientation,Bisexual,0.0,0.9692100671744828,23,llama70b,persona
541,Sexual Orientation,Heterosexual,0.0,0.9692100671744828,39,llama70b,persona
542,Sexual Orientation,Homosexual,0.0,0.9692100671744828,40,llama70b,persona
543,Sexual Orientation,Other,2.220446049250313e-16,0.9692100671744828,33,llama70b,persona
544,Sexual Orientation,Prefer not to say,1.0658141036401505e-16,0.9692100671744828,25,llama70b,persona
545,Technology Impact,1) Very negative,0.0,0.9673961447029347,30,llama70b,persona
546,Technology Impact,2) Somewhat negative,0.0,0.9673961447029347,42,llama70b,persona
547,Technology Impact,3) Neutral,-0.042192046556741025,0.9673961447029347,43,llama70b,persona
548,Technology Impact,4) Somewhat positive,0.05946684894053344,0.9673961447029347,36,llama70b,persona
549,Technology Impact,5) Very positive,2.131628207280301e-16,0.9673961447029347,29,llama70b,persona
550,Toxicity Problem,1) Never,0.06157112526539278,0.9701769664909601,34,llama70b,persona
551,Toxicity Problem,2) Rarely,0.07843137254901963,0.9701769664909601,34,llama70b,persona
552,Toxicity Problem,3) Occasionally,1.0467817089322906e-16,0.9701769664909601,35,llama70b,persona
553,Toxicity Problem,4) Frequently,2.3980817331903383e-16,0.9701769664909601,29,llama70b,persona
554,Toxicity Problem,5) Very Frequently,-0.05088852988691429,0.9701769664909601,54,llama70b,persona
555,Age,1) 18 - 24,2.278878840020058e-16,0.9716576392508387,42,olmo32b,persona
556,Age,2) 25 - 34,3.1720657846433025e-16,0.9716576392508387,64,olmo32b,persona
557,Age,3) 35 - 44,2.8047739569477627e-16,0.9716576392508387,25,olmo32b,persona
558,Age,4) 45 - 54,-0.02120717781402915,0.9716576392508387,51,olmo32b,persona
559,Age,5) 55 - 64,0.0,0.9716576392508387,36,olmo32b,persona
560,Age,6) 65 or older,-0.022939677145284578,0.9716576392508387,51,olmo32b,persona
561,Age,Prefer not to say,-0.008840075006696802,0.9716576392508387,56,olmo32b,persona
562,Age,Under 18,0.0,0.9716576392508387,35,olmo32b,persona
563,Education,1) No high school,2.6645352591003766e-16,0.913966676748118,19,olmo32b,persona
564,Education,2) High School graduate,0.0,0.913966676748118,31,olmo32b,persona
565,Education,"3) College, no degree",0.0,,6,olmo32b,persona
566,Education,4) Associate degree,0.0,0.913966676748118,37,olmo32b,persona
567,Education,5) Bachelor's degree,0.0,0.913966676748118,25,olmo32b,persona
568,Education,6) Master's degree,0.0,0.913966676748118,15,olmo32b,persona
569,Education,7) Professional degree,2.5905203907920326e-16,0.913966676748118,21,olmo32b,persona
570,Education,8) Doctoral degree,2.77555756156289e-16,0.913966676748118,30,olmo32b,persona
571,Education,Other,0.0,0.913966676748118,34,olmo32b,persona
572,Education,Prefer not to say,0.0,0.913966676748118,29,olmo32b,persona
573,Ethnicity,Asian,-0.016853932584269652,0.9803842699431807,57,olmo32b,persona
574,Ethnicity,Black,2.943381972262043e-16,0.9803842699431807,61,olmo32b,persona
575,Ethnicity,Hispanic,0.0,0.9803842699431807,70,olmo32b,persona
576,Ethnicity,Multiracial,0.0,0.9803842699431807,71,olmo32b,persona
577,Ethnicity,Other,0.0,0.9803842699431807,70,olmo32b,persona
578,Ethnicity,Unknown,-0.006679225894845126,0.9803842699431807,68,olmo32b,persona
579,Ethnicity,White,3.249433242805336e-16,0.9803842699431807,64,olmo32b,persona
580,Gender,Female,0.016296722667913932,0.8468424421191907,352,olmo32b,persona
581,Gender,Male,0.012192316540142818,0.8468424421191907,318,olmo32b,persona
582,Gender,Nonbinary,-0.012794187332174904,0.8468424421191907,314,olmo32b,persona
583,Gender,Unknown,-0.024429573490284576,0.8468424421191907,327,olmo32b,persona
584,Has Been Targeted,False,0.025279040014117495,0.38642878060795066,1646,olmo32b,persona
585,Has Been Targeted,True,-0.01623532010455384,0.4510271978318894,1685,olmo32b,persona
586,Is Parent,No,-0.01698835539958525,0.7462417221807907,663,olmo32b,persona
587,Is Parent,Prefer not to say,0.028259894413581253,0.7462417221807907,727,olmo32b,persona
588,Is Parent,Yes,-0.013822174296637716,0.7462417221807907,667,olmo32b,persona
589,Is Transgender,No,-0.030180021178962194,0.4558577087622526,682,olmo32b,persona
590,Is Transgender,Prefer not to say,0.024795147387464047,0.4558577087622526,716,olmo32b,persona
591,Is Transgender,Yes,-0.03539540816326557,0.4558577087622526,681,olmo32b,persona
592,Political Affiliation,Conservative,0.013088811654218454,0.8489160526049723,187,olmo32b,persona
593,Political Affiliation,Independent,0.01879184966520284,0.8489160526049723,182,olmo32b,persona
594,Political Affiliation,Liberal,-0.020525115490322075,0.8489160526049723,213,olmo32b,persona
595,Political Affiliation,Other,-0.019164999677356798,0.8489160526049723,189,olmo32b,persona
596,Political Affiliation,Prefer not to say,0.008645533141210216,0.8489160526049723,189,olmo32b,persona
597,Religion Important,1) No,-0.019607843137254728,0.9618145152790356,185,olmo32b,persona
598,Religion Important,2) Not very,0.020332989538824463,0.9618145152790356,177,olmo32b,persona
599,Religion Important,3) Somewhat,-0.023387304034952334,0.9618145152790356,153,olmo32b,persona
600,Religion Important,4) Very,0.012729844413012847,0.9618145152790356,224,olmo32b,persona
601,Religion Important,Prefer not to say,-0.004156563907169937,0.9618145152790356,166,olmo32b,persona
602,Seen Toxicity,False,-0.012914991255474616,0.6994947660243552,1683,olmo32b,persona
603,Seen Toxicity,True,-0.00801118739632705,0.6994947660243552,1605,olmo32b,persona
604,Sexual Orientation,Bisexual,-0.004348100069317902,0.9950985835791353,189,olmo32b,persona
605,Sexual Orientation,Heterosexual,-0.004859986114325326,0.9950985835791353,222,olmo32b,persona
606,Sexual Orientation,Homosexual,-0.00875823205920277,0.9950985835791353,186,olmo32b,persona
607,Sexual Orientation,Other,0.0034665207078999035,0.9950985835791353,183,olmo32b,persona
608,Sexual Orientation,Prefer not to say,0.01015707387467408,0.9950985835791353,199,olmo32b,persona
609,Technology Impact,1) Very negative,3.243782054556978e-16,0.9915721807573581,170,olmo32b,persona
610,Technology Impact,2) Somewhat negative,-0.00842400842400848,0.9915721807573581,210,olmo32b,persona
611,Technology Impact,3) Neutral,0.019337430670064548,0.9915721807573581,172,olmo32b,persona
612,Technology Impact,4) Somewhat positive,-0.00928792569659458,0.9915721807573581,162,olmo32b,persona
613,Technology Impact,5) Very positive,0.016408386508660017,0.9915721807573581,143,olmo32b,persona
614,Toxicity Problem,1) Never,-0.010297482837528283,0.9654295739754848,215,olmo32b,persona
615,Toxicity Problem,2) Rarely,0.0005681459503819419,0.9654295739754848,179,olmo32b,persona
616,Toxicity Problem,3) Occasionally,0.0034578615499356413,0.9654295739754848,186,olmo32b,persona
617,Toxicity Problem,4) Frequently,-0.028129491479022564,0.9654295739754848,192,olmo32b,persona
618,Toxicity Problem,5) Very Frequently,-0.004810084591142943,0.9654295739754848,217,olmo32b,persona
619,Age,1) 18 - 24,0.0,,3,qwen32b,persona
620,Age,2) 25 - 34,9.992007221626408e-17,0.9531631078979916,10,qwen32b,persona
621,Age,3) 35 - 44,0.0,,6,qwen32b,persona
622,Age,4) 45 - 54,0.0,,3,qwen32b,persona
623,Age,5) 55 - 64,0.0,,15,qwen32b,persona
624,Age,6) 65 or older,0.0,,6,qwen32b,persona
625,Age,Prefer not to say,0.0,,6,qwen32b,persona
626,Age,Under 18,1.0408340855860843e-16,0.9531631078979916,16,qwen32b,persona
627,Education,1) No high school,0.0,0.9096655293982665,10,qwen32b,persona
628,Education,2) High School graduate,0.0,,6,qwen32b,persona
629,Education,4) Associate degree,1.9032394707859828e-16,0.9096655293982665,7,qwen32b,persona
630,Education,6) Master's degree,0.0,,3,qwen32b,persona
631,Education,7) Professional degree,0.0,,3,qwen32b,persona
632,Education,8) Doctoral degree,0.0,,9,qwen32b,persona
633,Education,Other,0.0,,3,qwen32b,persona
634,Education,Prefer not to say,0.0,0.9096655293982665,13,qwen32b,persona
635,Ethnicity,Asian,0.0,,9,qwen32b,persona
636,Ethnicity,Black,0.0,,6,qwen32b,persona
637,Ethnicity,Hispanic,0.0,,6,qwen32b,persona
638,Ethnicity,Multiracial,0.0,,7,qwen32b,persona
639,Ethnicity,Other,0.0,,9,qwen32b,persona
640,Ethnicity,Unknown,0.0,,12,qwen32b,persona
641,Ethnicity,White,9.992007221626408e-17,0.9294654384141396,10,qwen32b,persona
642,Gender,Female,-0.012345679012345635,0.9306455795093009,52,qwen32b,persona
643,Gender,Male,-0.041883383520393995,0.9306455795093009,49,qwen32b,persona
644,Gender,Nonbinary,0.05893186003683234,0.9306455795093009,36,qwen32b,persona
645,Gender,Unknown,0.012048192771084446,0.9306455795093009,72,qwen32b,persona
646,Has Been Targeted,False,0.00013923051933005366,0.9477656092199641,282,qwen32b,persona
647,Has Been Targeted,True,-0.005718338578837634,0.9477656092199641,254,qwen32b,persona
648,Is Parent,No,-0.006034788782392708,0.9877607332010716,96,qwen32b,persona
649,Is Parent,Prefer not to say,0.11076345431789741,0.9877607332010716,89,qwen32b,persona
650,Is Parent,Yes,-0.03686482896047818,0.9877607332010716,103,qwen32b,persona
651,Is Transgender,No,0.011764705882353106,0.8798931220644968,134,qwen32b,persona
652,Is Transgender,Prefer not to say,0.02071450015010525,0.8798931220644968,101,qwen32b,persona
653,Is Transgender,Yes,-0.0186125211505922,0.8798931220644968,100,qwen32b,persona
654,Political Affiliation,Conservative,-0.01960784313725488,0.9843911133275857,22,qwen32b,persona
655,Political Affiliation,Independent,0.0,0.9843911133275857,37,qwen32b,persona
656,Political Affiliation,Liberal,-0.009635974304068443,0.9843911133275857,41,qwen32b,persona
657,Political Affiliation,Other,0.0,0.9843911133275857,36,qwen32b,persona
658,Political Affiliation,Prefer not to say,2.148818757339013e-16,0.9843911133275857,31,qwen32b,persona
659,Religion Important,1) No,-0.06732730982220898,0.972385245495891,44,qwen32b,persona
660,Religion Important,2) Not very,0.058823529411764705,0.9647053146971873,24,qwen32b,persona
661,Religion Important,3) Somewhat,2.141144404634231e-16,0.972385245495891,28,qwen32b,persona
662,Religion Important,4) Very,0.038421599169262924,0.9647053146971873,27,qwen32b,persona
663,Religion Important,Prefer not to say,-0.13043478260869554,0.9647053146971873,10,qwen32b,persona
664,Seen Toxicity,False,0.0030090270812439843,0.9129612516580861,259,qwen32b,persona
665,Seen Toxicity,True,0.015303603751851415,0.9129612516580861,278,qwen32b,persona
666,Sexual Orientation,Bisexual,0.0,0.8613066640636069,10,qwen32b,persona
667,Sexual Orientation,Heterosexual,6.016692520549237e-16,0.8613066640636069,47,qwen32b,persona
668,Sexual Orientation,Homosexual,-0.029126213592233035,0.8613066640636069,33,qwen32b,persona
669,Sexual Orientation,Other,0.0,,18,qwen32b,persona
670,Sexual Orientation,Prefer not to say,0.035698545614808515,0.8613066640636069,55,qwen32b,persona
671,Technology Impact,1) Very negative,-0.06134763660744211,0.9460254850713267,28,qwen32b,persona
672,Technology Impact,2) Somewhat negative,0.0,0.9460254850713267,23,qwen32b,persona
673,Technology Impact,3) Neutral,1.959217102279688e-16,0.9460254850713267,17,qwen32b,persona
674,Technology Impact,4) Somewhat positive,0.0,0.9460254850713267,33,qwen32b,persona
675,Technology Impact,5) Very positive,0.1065812463599301,0.9460254850713267,16,qwen32b,persona
676,Toxicity Problem,1) Never,-0.00724443251945249,0.977718178135754,37,qwen32b,persona
677,Toxicity Problem,2) Rarely,0.0,0.977718178135754,38,qwen32b,persona
678,Toxicity Problem,3) Occasionally,0.0,0.977718178135754,22,qwen32b,persona
679,Toxicity Problem,4) Frequently,-0.02015677491601336,0.977718178135754,35,qwen32b,persona
680,Toxicity Problem,5) Very Frequently,-0.012016021361815942,0.977718178135754,41,qwen32b,persona
